"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Parent PID"
"3:15:33.1195891 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:33.1196206 PM","ManagementAgentHost.exe","3944","FASTIO_QUERY_INFORMATION","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 9/8/2018 1:30:39 PM, LastAccessTime: 9/12/2019 3:15:32 PM, LastWriteTime: 9/8/2018 1:30:39 PM, ChangeTime: 9/8/2018 1:30:39 PM, FileAttributes: D","628"
"3:15:33.1196342 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","SUCCESS","","628"
"3:15:33.1196515 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","SUCCESS","","628"
"3:15:33.1196955 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:33.1197409 PM","ManagementAgentHost.exe","3944","IRP_MJ_DIRECTORY_CONTROL","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests\*","SUCCESS","Type: QueryDirectory, Filter: *, 2: .","628"
"3:15:33.1197783 PM","ManagementAgentHost.exe","3944","IRP_MJ_DIRECTORY_CONTROL","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests","SUCCESS","Type: QueryDirectory, 1: ..","628"
"3:15:33.1197943 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:33.1198008 PM","ManagementAgentHost.exe","3944","IRP_MJ_DIRECTORY_CONTROL","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests","NO MORE FILES","Type: QueryDirectory","628"
"3:15:33.1198154 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests","SUCCESS","","628"
"3:15:33.1198317 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests","SUCCESS","","628"
"3:15:33.1198349 PM","ManagementAgentHost.exe","3944","IRP_MJ_DIRECTORY_CONTROL","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests\*","SUCCESS","Type: QueryDirectory, Filter: *, 2: .","628"
"3:15:33.1198659 PM","ManagementAgentHost.exe","3944","IRP_MJ_DIRECTORY_CONTROL","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","SUCCESS","Type: QueryDirectory, 1: ..","628"
"3:15:33.1198863 PM","ManagementAgentHost.exe","3944","IRP_MJ_DIRECTORY_CONTROL","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","NO MORE FILES","Type: QueryDirectory","628"
"3:15:33.1199002 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","SUCCESS","","628"
"3:15:33.1199150 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","SUCCESS","","628"
"3:15:33.1480416 PM","Explorer.EXE","3676","RegSetValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\{6Q809377-6NS0-444O-8957-N3773S02200R}\Jverfunex\Jverfunex.rkr","SUCCESS","Type: REG_BINARY, Length: 72, Data: 00 00 00 00 01 00 00 00 09 00 00 00 BF A7 02 00","3612"
"3:15:33.1482713 PM","Explorer.EXE","3676","RegSetValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\HRZR_PGYFRFFVBA","SUCCESS","Type: REG_BINARY, Length: 1,612, Data: 00 00 00 00 93 01 00 00 68 09 00 00 13 16 88 05","3612"
"3:15:33.1950187 PM","dumpcap.exe","4764","FASTIO_WRITE","C:\Users\gandos\AppData\Local\Temp\wireshark_Ethernet0_20190912151520_a04764.pcapng","SUCCESS","Offset: 5,992, Length: 108","936"
"3:15:33.1950743 PM","dumpcap.exe","4764","IRP_MJ_CLEANUP","C:\Users\gandos\AppData\Local\Temp\wireshark_Ethernet0_20190912151520_a04764.pcapng","SUCCESS","","936"
"3:15:33.1957116 PM","MsMpEng.exe","3976","IRP_MJ_QUERY_INFORMATION","C:\Program Files\Wireshark\dumpcap.exe","SUCCESS","Type: QueryNameInformationFile, Name: \Program Files\Wireshark\dumpcap.exe","628"
"3:15:33.1958876 PM","MsMpEng.exe","3976","FASTIO_ACQUIRE_FOR_SECTION_SYNCHRONIZATION","C:\Users\gandos\AppData\Local\Temp\wireshark_Ethernet0_20190912151520_a04764.pcapng","FILE LOCKED WITH WRITERS","SyncType: SyncTypeCreateSection, PageProtection: ","628"
"3:15:33.1959096 PM","MsMpEng.exe","3976","FASTIO_QUERY_INFORMATION","C:\Users\gandos\AppData\Local\Temp\wireshark_Ethernet0_20190912151520_a04764.pcapng","SUCCESS","Type: QueryStandardInformationFile, AllocationSize: 8,192, EndOfFile: 6,100, NumberOfLinks: 1, DeletePending: False, Directory: False","628"
"3:15:33.1959309 PM","MsMpEng.exe","3976","FASTIO_RELEASE_FOR_SECTION_SYNCHRONIZATION","C:\Users\gandos\AppData\Local\Temp\wireshark_Ethernet0_20190912151520_a04764.pcapng","SUCCESS","","628"
"3:15:33.1961091 PM","MsMpEng.exe","3976","IRP_MJ_QUERY_INFORMATION","C:\Program Files\Wireshark\dumpcap.exe","SUCCESS","Type: QueryNameInformationFile, Name: \Program Files\Wireshark\dumpcap.exe","628"
"3:15:33.1978680 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 0, Name: ComSpec, Type: REG_EXPAND_SZ, Length: 60, Data: %SystemRoot%\system32\cmd.exe","628"
"3:15:33.1978891 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 1, Name: DriverData, Type: REG_SZ, Length: 78, Data: C:\Windows\System32\Drivers\DriverData","628"
"3:15:33.1979104 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 2, Name: JAVA_HOME, Type: REG_SZ, Length: 68, Data: C:\Program Files\Java\jdk1.8.0_65","628"
"3:15:33.1979301 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 3, Name: NUMBER_OF_PROCESSORS, Type: REG_SZ, Length: 4, Data: 2","628"
"3:15:33.1979501 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 4, Name: OS, Type: REG_SZ, Length: 22, Data: Windows_NT","628"
"3:15:33.1979694 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 5, Name: Path, Type: REG_EXPAND_SZ, Length: 428, Data: %SystemRoot%\system32;%SystemRoot%;%SystemRoot%\System32\Wbem;%SYSTEMROOT%\System32\WindowsPowerShell\v1.0\;%SYSTEMROOT%\System32\OpenSSH\;C:\Users\gandos\AppData\Local\Programs\Python\Python37-32;%JAVA_HOME%\bin;","628"
"3:15:33.1979876 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 6, Name: PATHEXT, Type: REG_SZ, Length: 108, Data: .COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC","628"
"3:15:33.1980077 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 7, Name: PROCESSOR_ARCHITECTURE, Type: REG_SZ, Length: 12, Data: AMD64","628"
"3:15:33.1980281 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 8, Name: PROCESSOR_IDENTIFIER, Type: REG_SZ, Length: 102, Data: Intel64 Family 6 Model 70 Stepping 1, GenuineIntel","628"
"3:15:33.1980489 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 9, Name: PROCESSOR_LEVEL, Type: REG_SZ, Length: 4, Data: 6","628"
"3:15:33.1980688 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 10, Name: PROCESSOR_REVISION, Type: REG_SZ, Length: 10, Data: 4601","628"
"3:15:33.1980891 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 11, Name: PSModulePath, Type: REG_EXPAND_SZ, Length: 188, Data: %ProgramFiles%\WindowsPowerShell\Modules;%SystemRoot%\system32\WindowsPowerShell\v1.0\Modules","628"
"3:15:33.1981072 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 12, Name: TEMP, Type: REG_EXPAND_SZ, Length: 36, Data: %SystemRoot%\TEMP","628"
"3:15:33.1981249 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 13, Name: TMP, Type: REG_EXPAND_SZ, Length: 36, Data: %SystemRoot%\TEMP","628"
"3:15:33.1981705 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 14, Name: USERNAME, Type: REG_SZ, Length: 14, Data: SYSTEM","628"
"3:15:33.1981896 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 15, Name: windir, Type: REG_EXPAND_SZ, Length: 26, Data: %SystemRoot%","628"
"3:15:33.1982055 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 0, Name: ComSpec, Type: REG_EXPAND_SZ, Length: 60, Data: %SystemRoot%\system32\cmd.exe","628"
"3:15:33.1982280 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 1, Name: DriverData, Type: REG_SZ, Length: 78, Data: C:\Windows\System32\Drivers\DriverData","628"
"3:15:33.1982440 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 2, Name: JAVA_HOME, Type: REG_SZ, Length: 68, Data: C:\Program Files\Java\jdk1.8.0_65","628"
"3:15:33.1982597 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 3, Name: NUMBER_OF_PROCESSORS, Type: REG_SZ, Length: 4, Data: 2","628"
"3:15:33.1982755 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 4, Name: OS, Type: REG_SZ, Length: 22, Data: Windows_NT","628"
"3:15:33.1982913 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 5, Name: Path, Type: REG_EXPAND_SZ, Length: 428, Data: %SystemRoot%\system32;%SystemRoot%;%SystemRoot%\System32\Wbem;%SYSTEMROOT%\System32\WindowsPowerShell\v1.0\;%SYSTEMROOT%\System32\OpenSSH\;C:\Users\gandos\AppData\Local\Programs\Python\Python37-32;%JAVA_HOME%\bin;","628"
"3:15:33.1983203 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 6, Name: PATHEXT, Type: REG_SZ, Length: 108, Data: .COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC","628"
"3:15:33.1983362 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 7, Name: PROCESSOR_ARCHITECTURE, Type: REG_SZ, Length: 12, Data: AMD64","628"
"3:15:33.1983520 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 8, Name: PROCESSOR_IDENTIFIER, Type: REG_SZ, Length: 102, Data: Intel64 Family 6 Model 70 Stepping 1, GenuineIntel","628"
"3:15:33.1983679 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 9, Name: PROCESSOR_LEVEL, Type: REG_SZ, Length: 4, Data: 6","628"
"3:15:33.1983836 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 10, Name: PROCESSOR_REVISION, Type: REG_SZ, Length: 10, Data: 4601","628"
"3:15:33.1983994 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 11, Name: PSModulePath, Type: REG_EXPAND_SZ, Length: 188, Data: %ProgramFiles%\WindowsPowerShell\Modules;%SystemRoot%\system32\WindowsPowerShell\v1.0\Modules","628"
"3:15:33.1984239 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 12, Name: TEMP, Type: REG_EXPAND_SZ, Length: 36, Data: %SystemRoot%\TEMP","628"
"3:15:33.1986242 PM","MsMpEng.exe","3976","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\Temp","FAST IO DISALLOWED","","628"
"3:15:33.1987499 PM","MsMpEng.exe","3976","IRP_MJ_CREATE","C:\Windows\Temp","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:33.1987845 PM","MsMpEng.exe","3976","FASTIO_QUERY_INFORMATION","C:\Windows\Temp","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 4/12/2018 7:38:21 AM, LastAccessTime: 9/12/2019 3:06:37 PM, LastWriteTime: 9/12/2019 3:06:37 PM, ChangeTime: 9/12/2019 3:06:37 PM, FileAttributes: D","628"
"3:15:33.1987998 PM","MsMpEng.exe","3976","IRP_MJ_CLEANUP","C:\Windows\Temp","SUCCESS","","628"
"3:15:33.1988183 PM","MsMpEng.exe","3976","IRP_MJ_CLOSE","C:\Windows\Temp","SUCCESS","","628"
"3:15:33.1988477 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 13, Name: TMP, Type: REG_EXPAND_SZ, Length: 36, Data: %SystemRoot%\TEMP","628"
"3:15:33.1989890 PM","MsMpEng.exe","3976","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\Temp","FAST IO DISALLOWED","","628"
"3:15:33.1991086 PM","MsMpEng.exe","3976","IRP_MJ_CREATE","C:\Windows\Temp","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:33.1991344 PM","MsMpEng.exe","3976","FASTIO_QUERY_INFORMATION","C:\Windows\Temp","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 4/12/2018 7:38:21 AM, LastAccessTime: 9/12/2019 3:06:37 PM, LastWriteTime: 9/12/2019 3:06:37 PM, ChangeTime: 9/12/2019 3:06:37 PM, FileAttributes: D","628"
"3:15:33.1991476 PM","MsMpEng.exe","3976","IRP_MJ_CLEANUP","C:\Windows\Temp","SUCCESS","","628"
"3:15:33.1991641 PM","MsMpEng.exe","3976","IRP_MJ_CLOSE","C:\Windows\Temp","SUCCESS","","628"
"3:15:33.1991913 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 14, Name: USERNAME, Type: REG_SZ, Length: 14, Data: SYSTEM","628"
"3:15:33.1992089 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 15, Name: windir, Type: REG_EXPAND_SZ, Length: 26, Data: %SystemRoot%","628"
"3:15:33.2003470 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Environment","SUCCESS","Index: 0, Name: OneDrive, Type: REG_EXPAND_SZ, Length: 50, Data: C:\Users\gandos\OneDrive","628"
"3:15:33.2003681 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Environment","SUCCESS","Index: 1, Name: Path, Type: REG_EXPAND_SZ, Length: 102, Data: %USERPROFILE%\AppData\Local\Microsoft\WindowsApps;","628"
"3:15:33.2003884 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Environment","SUCCESS","Index: 2, Name: TEMP, Type: REG_EXPAND_SZ, Length: 66, Data: %USERPROFILE%\AppData\Local\Temp","628"
"3:15:33.2004084 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Environment","SUCCESS","Index: 3, Name: TMP, Type: REG_EXPAND_SZ, Length: 66, Data: %USERPROFILE%\AppData\Local\Temp","628"
"3:15:33.2004267 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Environment","SUCCESS","Index: 0, Name: OneDrive, Type: REG_EXPAND_SZ, Length: 50, Data: C:\Users\gandos\OneDrive","628"
"3:15:33.2004513 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Environment","SUCCESS","Index: 1, Name: Path, Type: REG_EXPAND_SZ, Length: 102, Data: %USERPROFILE%\AppData\Local\Microsoft\WindowsApps;","628"
"3:15:33.2004862 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Environment","SUCCESS","Index: 2, Name: TEMP, Type: REG_EXPAND_SZ, Length: 66, Data: %USERPROFILE%\AppData\Local\Temp","628"
"3:15:33.2006755 PM","MsMpEng.exe","3976","FASTIO_NETWORK_QUERY_OPEN","C:\Users\gandos\AppData\Local\Temp","FAST IO DISALLOWED","","628"
"3:15:33.2007954 PM","MsMpEng.exe","3976","IRP_MJ_CREATE","C:\Users\gandos\AppData\Local\Temp","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:33.2008269 PM","MsMpEng.exe","3976","FASTIO_QUERY_INFORMATION","C:\Users\gandos\AppData\Local\Temp","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 10/10/2018 2:53:10 PM, LastAccessTime: 9/12/2019 3:15:20 PM, LastWriteTime: 9/12/2019 3:15:20 PM, ChangeTime: 9/12/2019 3:15:20 PM, FileAttributes: D","628"
"3:15:33.2008420 PM","MsMpEng.exe","3976","IRP_MJ_CLEANUP","C:\Users\gandos\AppData\Local\Temp","SUCCESS","","628"
"3:15:33.2008597 PM","MsMpEng.exe","3976","IRP_MJ_CLOSE","C:\Users\gandos\AppData\Local\Temp","SUCCESS","","628"
"3:15:33.2008922 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Environment","SUCCESS","Index: 3, Name: TMP, Type: REG_EXPAND_SZ, Length: 66, Data: %USERPROFILE%\AppData\Local\Temp","628"
"3:15:33.2010368 PM","MsMpEng.exe","3976","FASTIO_NETWORK_QUERY_OPEN","C:\Users\gandos\AppData\Local\Temp","FAST IO DISALLOWED","","628"
"3:15:33.2011723 PM","MsMpEng.exe","3976","IRP_MJ_CREATE","C:\Users\gandos\AppData\Local\Temp","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open For Backup, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:33.2011985 PM","MsMpEng.exe","3976","FASTIO_QUERY_INFORMATION","C:\Users\gandos\AppData\Local\Temp","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 10/10/2018 2:53:10 PM, LastAccessTime: 9/12/2019 3:15:20 PM, LastWriteTime: 9/12/2019 3:15:20 PM, ChangeTime: 9/12/2019 3:15:20 PM, FileAttributes: D","628"
"3:15:33.2012108 PM","MsMpEng.exe","3976","IRP_MJ_CLEANUP","C:\Users\gandos\AppData\Local\Temp","SUCCESS","","628"
"3:15:33.2012259 PM","MsMpEng.exe","3976","IRP_MJ_CLOSE","C:\Users\gandos\AppData\Local\Temp","SUCCESS","","628"
"3:15:33.2013186 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 0, Name: LOGONSERVER, Type: REG_SZ, Length: 36, Data: \\DESKTOP-EL9348N","628"
"3:15:33.2013386 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 1, Name: USERDOMAIN, Type: REG_SZ, Length: 32, Data: DESKTOP-EL9348N","628"
"3:15:33.2013570 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 2, Name: USERNAME, Type: REG_SZ, Length: 14, Data: gandos","628"
"3:15:33.2013728 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 3, Name: USERPROFILE, Type: REG_SZ, Length: 32, Data: C:\Users\gandos","628"
"3:15:33.2013886 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 4, Name: HOMEPATH, Type: REG_SZ, Length: 28, Data: \Users\gandos","628"
"3:15:33.2014064 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 5, Name: HOMEDRIVE, Type: REG_SZ, Length: 6, Data: C:","628"
"3:15:33.2014245 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 6, Name: APPDATA, Type: REG_SZ, Length: 64, Data: C:\Users\gandos\AppData\Roaming","628"
"3:15:33.2014402 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 7, Name: LOCALAPPDATA, Type: REG_SZ, Length: 60, Data: C:\Users\gandos\AppData\Local","628"
"3:15:33.2014560 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 8, Name: USERDOMAIN_ROAMINGPROFILE, Type: REG_SZ, Length: 32, Data: DESKTOP-EL9348N","628"
"3:15:33.2014742 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 0, Name: LOGONSERVER, Type: REG_SZ, Length: 36, Data: \\DESKTOP-EL9348N","628"
"3:15:33.2014880 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 1, Name: USERDOMAIN, Type: REG_SZ, Length: 32, Data: DESKTOP-EL9348N","628"
"3:15:33.2015017 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 2, Name: USERNAME, Type: REG_SZ, Length: 14, Data: gandos","628"
"3:15:33.2015155 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 3, Name: USERPROFILE, Type: REG_SZ, Length: 32, Data: C:\Users\gandos","628"
"3:15:33.2015291 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 4, Name: HOMEPATH, Type: REG_SZ, Length: 28, Data: \Users\gandos","628"
"3:15:33.2015427 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 5, Name: HOMEDRIVE, Type: REG_SZ, Length: 6, Data: C:","628"
"3:15:33.2015565 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 6, Name: APPDATA, Type: REG_SZ, Length: 64, Data: C:\Users\gandos\AppData\Roaming","628"
"3:15:33.2015702 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 7, Name: LOCALAPPDATA, Type: REG_SZ, Length: 60, Data: C:\Users\gandos\AppData\Local","628"
"3:15:33.2015839 PM","MsMpEng.exe","3976","RegEnumValue","HKCU\Volatile Environment","SUCCESS","Index: 8, Name: USERDOMAIN_ROAMINGPROFILE, Type: REG_SZ, Length: 32, Data: DESKTOP-EL9348N","628"
"3:15:33.2020081 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 0, Name: ComSpec, Type: REG_EXPAND_SZ, Length: 60, Data: %SystemRoot%\system32\cmd.exe","628"
"3:15:33.2020234 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 1, Name: DriverData, Type: REG_SZ, Length: 78, Data: C:\Windows\System32\Drivers\DriverData","628"
"3:15:33.2020396 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 2, Name: JAVA_HOME, Type: REG_SZ, Length: 68, Data: C:\Program Files\Java\jdk1.8.0_65","628"
"3:15:33.2020552 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 3, Name: NUMBER_OF_PROCESSORS, Type: REG_SZ, Length: 4, Data: 2","628"
"3:15:33.2020712 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 4, Name: OS, Type: REG_SZ, Length: 22, Data: Windows_NT","628"
"3:15:33.2020864 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 5, Name: Path, Type: REG_EXPAND_SZ, Length: 428, Data: %SystemRoot%\system32;%SystemRoot%;%SystemRoot%\System32\Wbem;%SYSTEMROOT%\System32\WindowsPowerShell\v1.0\;%SYSTEMROOT%\System32\OpenSSH\;C:\Users\gandos\AppData\Local\Programs\Python\Python37-32;%JAVA_HOME%\bin;","628"
"3:15:33.2021232 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 6, Name: PATHEXT, Type: REG_SZ, Length: 108, Data: .COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC","628"
"3:15:33.2021395 PM","MsMpEng.exe","3976","RegEnumValue","HKLM\System\CurrentControlSet\Control\Session Manager\Environment","SUCCESS","Index: 7, Name: PROCESSOR_ARCHITECTURE, Type: REG_SZ, Length: 12, Data: AMD64","628"
